class,Type,name,input,link,source_code
,function,torch.logsumexp,"input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.logsumexp,
,function,torch.mean,"input,input,dim,keepdim=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.mean,
,function,torch.mean,input,,
,function,torch.mean,"input,dim,keepdim=False,out=None",,
,function,torch.median,"input,input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.median,
,function,torch.median,input,,
,function,torch.median,"input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",,
,function,torch.mode,"input,dim=-1,keepdim=False,values=None,indices=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.mode,
,function,torch.norm,"input,p='fro',dim=None,keepdim=False,out=None,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.norm,https://pytorch.org/docs/stable/_modules/torch/functional.html#norm
,function,torch.prod,"input,dtype=None,input,dim,keepdim=False,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.prod,
,function,torch.prod,"input,dtype=None",,
,function,torch.prod,"input,dim,keepdim=False,dtype=None",,
,function,torch.std,"input,unbiased=True,input,dim,keepdim=False,unbiased=True,out=None",https://pytorch.org/docs/stable/torch.html#torch.std,
,function,torch.std,"input,unbiased=True",,
,function,torch.std,"input,dim,keepdim=False,unbiased=True,out=None",,
,function,torch.std_mean,"input,unbiased=True) -> (Tensor,Tensor,input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.std_mean,
,function,torch.std_mean,"input,unbiased=True) -> (Tensor,Tensor",,
,function,torch.std,"input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",,
,function,torch.sum,"input,dtype=None,input,dim,keepdim=False,dtype=None",https://pytorch.org/docs/stable/torch.html#torch.sum,
,function,torch.sum,"input,dtype=None",,
,function,torch.sum,"input,dim,keepdim=False,dtype=None",,
,function,torch.unique,"input,sorted=True,return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/torch.html#torch.unique,https://pytorch.org/docs/stable/_modules/torch/functional.html#unique
,function,torch.unique_consecutive,"input,return_inverse=False,return_counts=False,dim=None",https://pytorch.org/docs/stable/torch.html#torch.unique_consecutive,https://pytorch.org/docs/stable/_modules/torch/functional.html#unique_consecutive
,function,torch.var,"input,unbiased=True,input,dim,keepdim=False,unbiased=True,out=None",https://pytorch.org/docs/stable/torch.html#torch.var,
,function,torch.var,"input,unbiased=True",,
,function,torch.var,"input,dim,keepdim=False,unbiased=True,out=None",,
,function,torch.var_mean,"input,unbiased=True) -> (Tensor,Tensor,input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/torch.html#torch.var_mean,
,function,torch.var_mean,"input,unbiased=True) -> (Tensor,Tensor",,
,function,torch.var_mean,"input,dim,keepdim=False,unbiased=True) -> (Tensor,Tensor",,
,function,torch.allclose,"input,other,rtol=1e-05,atol=1e-08,equal_nan=False",https://pytorch.org/docs/stable/torch.html#torch.allclose,
,function,torch.argsort,"input,dim=-1,descending=False,out=None",https://pytorch.org/docs/stable/torch.html#torch.argsort,
,function,torch.eq,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.eq,
,function,torch.equal,"input,other",https://pytorch.org/docs/stable/torch.html#torch.equal,
,function,torch.ge,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.ge,
,function,torch.gt,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.gt,
,function,torch.isfinite,,https://pytorch.org/docs/stable/torch.html#torch.isfinite,
,function,torch.isinf,tensor,https://pytorch.org/docs/stable/torch.html#torch.isinf,https://pytorch.org/docs/stable/_modules/torch/functional.html#isinf
,function,torch.isnan,,https://pytorch.org/docs/stable/torch.html#torch.isnan,
,function,torch.kthvalue,"input,k,dim=None,keepdim=False,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.kthvalue,
,function,torch.le,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.le,
,function,torch.lt,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.lt,
,function,torch.max,"input,input,dim,keepdim=False,out=None) -> (Tensor,LongTensor,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.max,
,function,torch.max,input,,
,function,torch.max,"input,dim,keepdim=False,out=None) -> (Tensor,LongTensor",,
,function,torch.max,"input,other,out=None",,
,function,torch.min,"input,input,dim,keepdim=False,out=None) -> (Tensor,LongTensor,input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.min,
,function,torch.min,input,,
,function,torch.min,"input,dim,keepdim=False,out=None) -> (Tensor,LongTensor",,
,function,torch.min,"input,other,out=None",,
,function,torch.ne,"input,other,out=None",https://pytorch.org/docs/stable/torch.html#torch.ne,
,function,torch.sort,"input,dim=-1,descending=False,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.sort,
,function,torch.topk,"input,k,dim=None,largest=True,sorted=True,out=None) -> (Tensor,LongTensor",https://pytorch.org/docs/stable/torch.html#torch.topk,
,function,torch.fft,"input,signal_ndim,normalized=False",https://pytorch.org/docs/stable/torch.html#torch.fft,
,function,torch.ifft,"input,signal_ndim,normalized=False",https://pytorch.org/docs/stable/torch.html#torch.ifft,
,function,torch.rfft,"input,signal_ndim,normalized=False,onesided=True",https://pytorch.org/docs/stable/torch.html#torch.rfft,
