class,Type,name,input,link,source_code
torch.Tensor,method,nelement,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nelement,
torch.Tensor,method,nonzero,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.nonzero,
torch.Tensor,method,norm,"p='fro',dim=None,keepdim=False,dtype=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.norm,https://pytorch.org/docs/stable/_modules/torch/tensor.html#Tensor.norm
torch.Tensor,method,normal_,"mean=0,std=1,*,generator=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.normal_,
torch.Tensor,method,numel,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.numel,
torch.Tensor,method,numpy,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.numpy,
torch.Tensor,method,orgqr,input2,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.orgqr,
torch.Tensor,method,ormqr,"input2,input3,left=True,transpose=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.ormqr,
torch.Tensor,method,permute,*dims,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.permute,
torch.Tensor,method,pin_memory,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pin_memory,
torch.Tensor,method,pinverse,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pinverse,
torch.Tensor,method,polygamma,n,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.polygamma,
torch.Tensor,method,polygamma_,n,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.polygamma_,
torch.Tensor,method,pow,exponent,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pow,
torch.Tensor,method,pow_,exponent,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.pow_,
torch.Tensor,method,prod,"dim=None,keepdim=False,dtype=None",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.prod,
torch.Tensor,method,put_,"indices,tensor,accumulate=False",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.put_,
torch.Tensor,method,qr,"some=True) -> (Tensor,Tensor",https://pytorch.org/docs/stable/tensors.html#torch.Tensor.qr,
torch.Tensor,method,qscheme,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.qscheme,
torch.Tensor,method,q_scale,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_scale,
torch.Tensor,method,q_zero_point,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_zero_point,
torch.Tensor,method,q_per_channel_scales,,https://pytorch.org/docs/stable/tensors.html#torch.Tensor.q_per_channel_scales,
